client_id,age,job,marital,education,credit_default,mortgage
17406,40,blue-collar,married,professional_course,0,no
17407,46,management,married,university_degree,0,no
17408,57,technician,married,professional_course,0,no
17409,57,self-employed,married,university_degree,0,unknown
17410,59,blue-collar,married,basic_6y,0,yes
17411,47,housemaid,married,basic_4y,0,yes
17412,56,services,married,university_degree,0,no
17413,39,blue-collar,married,high_school,0,yes
17414,40,blue-collar,married,professional_course,0,no
17415,57,admin,married,basic_9y,0,no
17416,47,blue-collar,married,professional_course,0,yes
17417,58,admin,single,unknown,0,no
17418,46,management,married,university_degree,0,no
17419,53,services,married,unknown,0,yes
17420,57,self-employed,married,university_degree,0,yes
17421,55,unknown,unknown,unknown,0,yes
17422,31,admin,single,university_degree,0,no
17423,47,housemaid,married,basic_4y,0,no
17424,59,retired,married,basic_9y,0,no
17425,50,management,divorced,university_degree,0,no
17426,58,admin,single,unknown,0,no
17427,49,blue-collar,married,unknown,0,no
17428,47,housemaid,married,basic_4y,0,no
17429,44,management,married,high_school,0,yes
17430,47,housemaid,married,basic_4y,0,yes
17431,44,management,married,high_school,0,no
17432,42,self-employed,married,university_degree,0,no
17433,55,admin,married,university_degree,0,no
17434,44,management,married,high_school,0,yes
17435,44,management,married,high_school,0,no
17436,39,admin,single,university_degree,0,yes
17437,42,admin,married,university_degree,0,no
17438,42,self-employed,married,university_degree,0,no
17439,43,services,married,basic_6y,0,no
17440,44,management,married,high_school,0,no
17441,50,unknown,married,unknown,0,no
17442,56,blue-collar,married,basic_4y,0,no
17443,44,management,married,high_school,0,yes
17444,44,services,divorced,high_school,0,yes
17445,57,retired,married,basic_4y,0,no
17446,42,admin,married,high_school,0,yes
17447,53,unemployed,married,basic_6y,0,no
17448,59,housemaid,divorced,unknown,0,no
17449,44,services,divorced,high_school,0,yes
17450,46,admin,divorced,university_degree,0,yes
17451,40,blue-collar,married,professional_course,0,yes
17452,50,unknown,married,unknown,0,yes
17453,43,services,married,basic_6y,0,yes
17454,49,admin,married,high_school,0,yes
17455,40,self-employed,married,unknown,0,no
17456,40,admin,divorced,high_school,0,no
17457,45,services,married,professional_course,0,yes
17458,36,blue-collar,married,basic_9y,0,no
17459,45,admin,married,high_school,0,no
17460,51,services,married,high_school,0,yes
17461,37,admin,married,university_degree,0,yes
17462,47,housemaid,married,basic_4y,0,no
17463,38,admin,divorced,university_degree,0,no
17464,43,services,married,high_school,0,no
17465,43,services,married,basic_6y,0,yes
17466,42,unknown,married,unknown,0,yes
17467,45,services,married,high_school,0,no
17468,45,admin,married,high_school,0,yes
17469,45,admin,divorced,basic_6y,0,no
17470,35,entrepreneur,single,university_degree,0,no
17471,37,admin,married,university_degree,0,no
17472,56,blue-collar,married,basic_4y,0,no
17473,45,admin,married,high_school,0,no
17474,51,admin,divorced,university_degree,0,no
17475,54,blue-collar,married,basic_4y,0,no
17476,51,technician,married,basic_9y,0,yes
17477,59,admin,divorced,high_school,0,yes
17478,55,admin,divorced,university_degree,0,yes
17479,34,blue-collar,single,high_school,0,yes
17480,57,admin,married,university_degree,0,no
17481,40,blue-collar,married,basic_4y,0,yes
17482,43,admin,single,university_degree,0,yes
17483,45,admin,divorced,high_school,0,no
17484,48,services,married,high_school,0,yes
17485,44,management,married,high_school,0,no
17486,58,retired,married,basic_4y,0,no
17487,47,technician,married,basic_9y,0,yes
17488,47,self-employed,married,university_degree,0,no
17489,51,admin,divorced,university_degree,0,yes
17490,54,management,divorced,professional_course,0,no
17491,48,services,married,high_school,0,no
17492,51,admin,divorced,university_degree,0,yes
17493,55,technician,married,professional_course,0,no
17494,40,blue-collar,married,professional_course,0,no
17495,40,blue-collar,married,professional_course,0,yes
17496,39,admin,single,university_degree,0,yes
17497,44,services,divorced,high_school,0,yes
17498,26,blue-collar,single,high_school,0,yes
17499,59,admin,divorced,high_school,0,no
17500,37,admin,married,university_degree,0,no
17501,51,technician,married,basic_9y,0,no
17502,40,self-employed,married,unknown,0,no
17503,47,admin,married,university_degree,0,yes
17504,43,services,married,basic_6y,0,yes
17505,53,unemployed,married,basic_6y,0,yes
17506,51,admin,divorced,university_degree,0,no
17507,50,management,divorced,university_degree,0,no
17508,48,blue-collar,married,basic_9y,0,yes
17509,48,technician,married,professional_course,0,yes
17510,36,services,single,high_school,0,no
17511,40,unemployed,married,basic_9y,0,yes
17512,56,admin,divorced,basic_6y,0,no
17513,36,blue-collar,single,basic_9y,0,no
17514,40,blue-collar,married,professional_course,0,no
17515,59,blue-collar,married,basic_6y,0,no
17516,57,self-employed,married,university_degree,0,no
17517,44,blue-collar,married,basic_9y,0,yes
17518,47,blue-collar,married,basic_4y,0,yes
17519,42,services,divorced,high_school,0,yes
17520,46,admin,married,high_school,0,no
17521,49,technician,single,university_degree,0,no
17522,47,blue-collar,married,professional_course,0,no
17523,46,blue-collar,married,high_school,0,no
17524,51,admin,divorced,university_degree,0,yes
17525,49,technician,married,professional_course,0,yes
17526,40,blue-collar,married,professional_course,0,no
17527,46,housemaid,married,basic_4y,0,yes
17528,43,admin,married,high_school,0,yes
17529,53,services,married,high_school,0,yes
17530,41,technician,divorced,professional_course,0,yes
17531,40,blue-collar,married,professional_course,0,no
17532,37,admin,married,university_degree,0,no
17533,55,self-employed,married,unknown,0,no
17534,54,admin,married,university_degree,0,yes
17535,40,self-employed,married,unknown,0,yes
17536,42,management,divorced,university_degree,0,yes
17537,44,services,divorced,high_school,0,yes
17538,48,technician,married,unknown,0,yes
17539,42,self-employed,married,university_degree,0,unknown
17540,43,management,married,university_degree,0,no
17541,49,technician,married,professional_course,0,yes
17542,43,unemployed,divorced,basic_9y,0,no
17543,54,housemaid,divorced,basic_4y,0,yes
17544,37,blue-collar,married,basic_9y,0,yes
17545,45,services,married,university_degree,0,yes
17546,53,admin,divorced,high_school,0,yes
17547,53,management,married,unknown,0,yes
17548,56,services,divorced,university_degree,0,yes
17549,43,blue-collar,married,basic_9y,0,yes
17550,30,admin,married,unknown,0,no
17551,52,admin,divorced,university_degree,0,yes
17552,43,unemployed,divorced,basic_9y,0,yes
17553,48,unknown,married,unknown,0,yes
17554,56,services,divorced,high_school,0,yes
17555,41,admin,married,high_school,0,yes
17556,36,management,single,university_degree,0,no
17557,48,self-employed,married,high_school,0,yes
17558,45,admin,married,high_school,0,yes
17559,42,admin,single,basic_9y,0,yes
17560,45,self-employed,divorced,university_degree,0,no
17561,39,admin,single,high_school,0,no
17562,43,housemaid,married,basic_4y,0,yes
17563,53,management,divorced,high_school,0,no
17564,56,blue-collar,divorced,unknown,0,no
17565,41,services,married,high_school,0,no
17566,48,admin,single,university_degree,0,yes
17567,53,admin,married,university_degree,0,yes
17568,42,technician,divorced,professional_course,0,yes
17569,41,admin,married,high_school,0,no
17570,54,admin,divorced,high_school,0,no
17571,43,admin,married,high_school,0,no
17572,50,self-employed,married,professional_course,0,yes
17573,44,admin,married,university_degree,0,yes
17574,39,technician,single,university_degree,0,no
17575,57,retired,married,university_degree,0,yes
17576,54,admin,divorced,unknown,0,yes
17577,38,admin,married,university_degree,0,yes
17578,39,technician,single,university_degree,0,yes
17579,53,admin,married,high_school,0,no
17580,32,blue-collar,single,basic_4y,0,no
17581,47,services,divorced,high_school,0,yes
17582,49,management,married,university_degree,0,yes
17583,36,housemaid,married,basic_4y,0,yes
17584,50,self-employed,divorced,university_degree,0,yes
17585,56,technician,divorced,basic_6y,0,yes
17586,27,admin,married,high_school,0,yes
17587,57,admin,married,university_degree,0,yes
17588,39,admin,divorced,high_school,0,yes
17589,46,admin,married,high_school,0,yes
17590,40,admin,divorced,university_degree,0,no
17591,38,student,single,unknown,0,no
17592,43,unemployed,divorced,basic_9y,0,no
17593,42,services,married,basic_4y,0,no
17594,56,blue-collar,divorced,unknown,0,no
17595,47,services,married,basic_6y,0,yes
17596,40,management,married,university_degree,0,yes
17597,36,technician,divorced,university_degree,0,no
17598,43,housemaid,married,basic_4y,0,no
17599,46,admin,divorced,professional_course,0,no
17600,37,services,married,high_school,0,no
17601,58,unemployed,divorced,high_school,0,no
17602,57,retired,married,high_school,0,no
17603,58,housemaid,married,university_degree,0,yes
17604,44,blue-collar,married,unknown,0,no
17605,58,admin,married,university_degree,0,no
17606,30,admin,married,unknown,0,no
17607,49,blue-collar,divorced,basic_6y,0,no
17608,55,services,divorced,high_school,0,yes
17609,30,admin,married,unknown,0,no
17610,30,admin,married,unknown,0,no
17611,55,blue-collar,divorced,basic_4y,0,yes
17612,56,blue-collar,divorced,basic_6y,0,no
17613,36,housemaid,married,basic_4y,0,no
17614,46,self-employed,married,university_degree,0,no
17615,53,management,married,unknown,0,no
17616,46,management,married,basic_9y,0,no
17617,47,blue-collar,divorced,basic_9y,0,yes
17618,48,self-employed,married,university_degree,0,no
17619,39,technician,single,university_degree,0,yes
17620,55,retired,divorced,high_school,0,no
17621,53,retired,divorced,basic_9y,0,no
17622,55,admin,married,high_school,0,yes
17623,57,retired,single,unknown,0,no
17624,38,student,single,unknown,0,yes
17625,48,retired,married,basic_4y,0,no
17626,52,entrepreneur,married,basic_9y,0,yes
17627,36,technician,married,professional_course,0,no
17628,48,housemaid,married,university_degree,0,yes
17629,52,housemaid,married,basic_9y,0,yes
17630,47,services,married,basic_6y,0,yes
17631,43,unemployed,divorced,basic_9y,0,no
17632,58,technician,divorced,unknown,0,yes
17633,34,admin,married,university_degree,0,yes
17634,57,retired,married,high_school,0,no
17635,51,entrepreneur,divorced,university_degree,0,unknown
17636,41,admin,married,high_school,0,yes
17637,55,technician,married,basic_9y,0,yes
17638,57,admin,married,university_degree,0,yes
17639,45,self-employed,divorced,university_degree,0,no
17640,43,services,married,high_school,0,yes
17641,45,self-employed,divorced,university_degree,0,yes
17642,58,technician,married,professional_course,0,no
17643,56,services,divorced,high_school,0,no
17644,48,admin,single,university_degree,0,no
17645,54,self-employed,divorced,high_school,0,no
17646,46,admin,divorced,professional_course,0,yes
17647,49,technician,married,university_degree,0,no
17648,60,retired,divorced,professional_course,0,no
17649,56,blue-collar,divorced,basic_9y,0,yes
17650,54,housemaid,divorced,basic_4y,0,yes
17651,50,admin,divorced,university_degree,0,no
17652,41,unknown,unknown,unknown,0,yes
17653,53,blue-collar,married,high_school,0,yes
17654,58,admin,divorced,university_degree,0,no
17655,50,admin,married,university_degree,0,no
17656,46,self-employed,married,university_degree,0,yes
17657,44,technician,divorced,professional_course,0,no
17658,42,housemaid,married,basic_9y,0,no
17659,46,management,married,basic_9y,0,yes
17660,43,unemployed,divorced,basic_9y,0,yes
17661,57,retired,single,unknown,0,yes
17662,40,blue-collar,married,basic_9y,0,yes
17663,26,admin,single,university_degree,0,no
17664,53,blue-collar,married,high_school,0,no
17665,55,services,divorced,high_school,0,no
17666,48,retired,married,basic_4y,0,no
17667,53,blue-collar,married,high_school,0,yes
17668,36,housemaid,married,basic_4y,0,yes
17669,57,admin,married,professional_course,0,unknown
17670,42,housemaid,married,basic_4y,0,yes
17671,40,admin,divorced,university_degree,0,no
17672,44,technician,divorced,professional_course,0,yes
17673,48,retired,married,basic_4y,0,yes
17674,39,admin,divorced,high_school,0,no
17675,49,technician,married,high_school,0,yes
17676,54,housemaid,married,basic_4y,0,no
17677,39,admin,single,high_school,0,yes
17678,50,technician,single,professional_course,0,no
17679,49,blue-collar,divorced,basic_6y,0,yes
17680,47,housemaid,married,basic_4y,0,no
17681,57,retired,married,high_school,0,no
17682,50,blue-collar,married,basic_9y,0,yes
17683,43,blue-collar,married,basic_9y,0,yes
17684,53,retired,divorced,university_degree,0,yes
17685,38,self-employed,married,high_school,0,yes
17686,55,entrepreneur,divorced,university_degree,0,no
17687,45,technician,married,high_school,0,yes
17688,53,technician,married,professional_course,0,no
17689,39,admin,divorced,high_school,0,no
17690,55,blue-collar,divorced,basic_4y,0,yes
17691,50,self-employed,married,high_school,0,yes
17692,32,blue-collar,single,high_school,0,no
17693,42,technician,single,professional_course,0,yes
17694,35,admin,single,unknown,0,yes
17695,46,admin,single,university_degree,0,yes
17696,47,technician,single,unknown,0,no
17697,38,unemployed,married,basic_4y,0,yes
17698,57,admin,married,professional_course,0,yes
17699,42,services,single,unknown,0,yes
17700,47,admin,married,high_school,0,yes
17701,29,technician,single,professional_course,0,yes
17702,57,admin,married,university_degree,0,yes
17703,39,admin,single,university_degree,0,no
17704,53,technician,single,professional_course,0,no
17705,55,technician,married,basic_9y,0,yes
17706,45,management,divorced,university_degree,0,yes
17707,53,blue-collar,married,high_school,0,yes
17708,51,services,married,high_school,0,no
17709,31,blue-collar,single,professional_course,0,no
17710,35,admin,married,university_degree,0,yes
17711,42,services,divorced,high_school,0,yes
17712,43,admin,married,high_school,0,no
17713,36,admin,married,university_degree,0,yes
17714,50,management,divorced,high_school,0,no
17715,46,admin,single,university_degree,0,yes
17716,54,housemaid,married,professional_course,0,no
17717,33,entrepreneur,married,university_degree,0,yes
17718,57,unknown,married,unknown,0,no
17719,48,retired,married,basic_4y,0,no
17720,36,admin,married,university_degree,0,yes
17721,41,services,married,unknown,0,no
17722,60,retired,divorced,basic_4y,0,yes
17723,53,blue-collar,divorced,basic_4y,0,yes
17724,54,management,married,university_degree,0,yes
17725,36,technician,married,professional_course,0,no
17726,43,admin,married,university_degree,0,yes
17727,36,blue-collar,married,basic_6y,0,yes
17728,43,management,divorced,university_degree,0,yes
17729,49,admin,single,university_degree,0,no
17730,54,management,married,university_degree,0,no
17731,36,blue-collar,married,basic_6y,0,no
17732,47,technician,married,basic_9y,0,unknown
17733,57,admin,married,university_degree,0,yes
17734,45,self-employed,divorced,university_degree,0,no
17735,55,entrepreneur,divorced,university_degree,0,no
17736,57,admin,divorced,high_school,0,yes
17737,54,housemaid,divorced,basic_4y,0,unknown
17738,42,management,married,high_school,0,no
17739,54,blue-collar,married,illiterate,0,yes
17740,59,retired,divorced,university_degree,0,yes
17741,50,services,married,high_school,0,no
17742,59,retired,divorced,university_degree,0,yes
17743,50,services,married,high_school,0,yes
17744,47,services,divorced,professional_course,0,yes
17745,44,blue-collar,married,unknown,0,no
17746,47,services,divorced,professional_course,0,no
17747,46,admin,married,university_degree,0,yes
17748,45,housemaid,married,basic_4y,0,yes
17749,52,entrepreneur,divorced,high_school,0,yes
17750,55,blue-collar,divorced,basic_9y,0,yes
17751,50,technician,married,professional_course,0,yes
17752,55,retired,divorced,high_school,0,yes
17753,50,technician,married,professional_course,0,no
17754,54,housemaid,married,basic_4y,0,no
17755,49,housemaid,divorced,basic_4y,0,yes
17756,47,services,divorced,basic_4y,0,no
17757,60,retired,divorced,basic_4y,0,yes
17758,46,admin,single,university_degree,0,no
17759,60,retired,divorced,high_school,0,yes
17760,42,admin,married,basic_9y,0,no
17761,53,technician,divorced,professional_course,0,no
17762,53,entrepreneur,married,university_degree,0,yes
17763,47,services,single,high_school,0,yes
17764,42,admin,married,basic_9y,0,no
17765,50,unknown,married,unknown,0,yes
17766,30,services,married,basic_9y,0,no
17767,46,admin,married,university_degree,0,yes
17768,47,services,single,high_school,0,no
17769,41,admin,married,university_degree,0,no
17770,50,unknown,married,unknown,0,yes
17771,60,technician,married,professional_course,0,no
17772,43,services,married,university_degree,0,yes
17773,44,blue-collar,married,unknown,0,yes
17774,43,admin,married,university_degree,0,yes
17775,43,admin,married,university_degree,0,no
17776,36,admin,married,university_degree,0,no
17777,38,services,married,high_school,0,yes
17778,41,admin,married,high_school,0,yes
17779,39,admin,single,high_school,0,no
17780,54,admin,divorced,unknown,0,no
17781,34,housemaid,married,university_degree,0,no
17782,46,housemaid,divorced,professional_course,0,no
17783,43,admin,married,high_school,0,yes
17784,46,admin,married,high_school,0,yes
17785,45,admin,married,university_degree,0,no
17786,48,services,married,high_school,0,no
17787,57,admin,single,university_degree,0,yes
17788,60,technician,married,professional_course,0,no
17789,43,admin,married,high_school,0,no
17790,57,admin,single,university_degree,0,no
17791,57,admin,single,university_degree,0,yes
17792,50,technician,single,basic_4y,0,yes
17793,54,management,married,university_degree,0,yes
17794,47,blue-collar,single,unknown,0,yes
17795,36,services,married,high_school,0,no
17796,35,admin,married,professional_course,0,no
17797,53,blue-collar,divorced,basic_4y,0,yes
17798,53,blue-collar,divorced,basic_4y,0,no
17799,53,blue-collar,divorced,basic_4y,0,no
17800,58,technician,divorced,unknown,0,yes
17801,53,blue-collar,divorced,basic_4y,0,no
17802,51,technician,married,professional_course,0,yes
17803,58,admin,married,high_school,0,yes
17804,50,technician,single,university_degree,0,no
17805,38,housemaid,married,basic_4y,0,unknown
17806,56,services,divorced,high_school,0,no
17807,56,services,divorced,university_degree,0,no
17808,33,admin,married,university_degree,0,no
17809,48,housemaid,married,basic_4y,0,yes
17810,56,retired,married,university_degree,0,no
17811,47,admin,married,high_school,0,yes
17812,29,services,divorced,high_school,0,no
17813,26,self-employed,married,university_degree,0,yes
17814,30,admin,married,unknown,0,no
17815,54,housemaid,married,basic_4y,0,no
17816,56,admin,divorced,university_degree,0,no
17817,52,housemaid,married,university_degree,0,no
17818,57,admin,married,university_degree,0,yes
17819,49,admin,single,university_degree,0,no
17820,47,services,married,basic_6y,0,no
17821,56,technician,married,professional_course,0,yes
17822,35,admin,married,professional_course,0,no
17823,57,technician,married,basic_9y,0,no
17824,59,retired,divorced,university_degree,0,no
17825,54,unemployed,married,high_school,0,no
17826,44,technician,divorced,professional_course,0,yes
17827,26,admin,single,university_degree,0,yes
17828,55,retired,married,high_school,0,yes
17829,57,retired,single,unknown,0,yes
17830,54,technician,divorced,professional_course,0,yes
17831,55,services,divorced,high_school,0,no
17832,26,admin,single,university_degree,0,no
17833,33,admin,married,university_degree,0,no
17834,55,blue-collar,divorced,basic_4y,0,no
17835,57,admin,divorced,high_school,0,yes
17836,43,admin,married,university_degree,0,yes
17837,43,housemaid,married,basic_4y,0,no
17838,60,retired,divorced,professional_course,0,no
17839,47,technician,single,unknown,0,yes
17840,58,housemaid,married,basic_4y,0,yes
17841,58,housemaid,married,basic_4y,0,yes
17842,37,blue-collar,divorced,high_school,0,yes
17843,37,services,married,high_school,0,yes
17844,34,admin,married,university_degree,0,no
17845,24,student,single,high_school,0,yes
17846,51,blue-collar,divorced,basic_9y,0,yes
17847,48,unknown,married,unknown,0,yes
17848,58,housemaid,married,basic_4y,0,no
17849,57,admin,married,professional_course,0,yes
17850,24,student,single,high_school,0,no
17851,44,entrepreneur,married,high_school,0,yes
17852,40,entrepreneur,married,high_school,0,no
17853,35,admin,married,high_school,0,no
17854,54,admin,divorced,high_school,0,no
17855,49,admin,single,university_degree,0,no
17856,46,technician,divorced,university_degree,0,no
17857,40,admin,divorced,university_degree,0,yes
17858,36,technician,married,professional_course,0,no
17859,47,blue-collar,married,basic_4y,0,yes
17860,35,admin,married,professional_course,0,yes
17861,60,retired,divorced,professional_course,0,no
17862,48,blue-collar,married,basic_6y,0,no
17863,38,unemployed,married,basic_4y,0,yes
17864,38,unemployed,married,basic_4y,0,no
17865,48,blue-collar,married,basic_6y,0,yes
17866,47,blue-collar,married,high_school,0,yes
17867,53,admin,divorced,high_school,0,no
17868,44,student,single,unknown,0,no
17869,46,technician,single,professional_course,0,no
17870,56,admin,divorced,university_degree,0,yes
17871,38,unemployed,married,basic_4y,0,no
17872,49,entrepreneur,married,university_degree,0,no
17873,39,admin,divorced,high_school,0,no
17874,26,self-employed,married,university_degree,0,yes
17875,43,unemployed,divorced,basic_9y,0,yes
17876,57,blue-collar,married,basic_4y,0,no
17877,34,admin,single,university_degree,0,no
17878,59,housemaid,divorced,basic_4y,0,no
17879,42,blue-collar,single,basic_6y,0,yes
17880,47,admin,married,high_school,0,no
17881,42,blue-collar,single,basic_6y,0,no
17882,39,admin,divorced,high_school,0,yes
17883,57,housemaid,married,high_school,0,no
17884,47,admin,single,university_degree,0,no
17885,58,admin,married,high_school,0,yes
17886,36,housemaid,married,basic_4y,0,yes
17887,26,services,single,high_school,0,no
17888,46,services,divorced,high_school,0,no
17889,47,admin,divorced,university_degree,0,no
17890,32,technician,single,professional_course,0,yes
17891,55,retired,married,professional_course,0,yes
17892,31,blue-collar,married,high_school,0,yes
17893,28,technician,single,university_degree,0,no
17894,52,admin,married,high_school,0,no
17895,40,admin,single,high_school,0,yes
17896,58,housemaid,married,university_degree,0,yes
17897,37,admin,single,high_school,0,yes
17898,39,technician,married,university_degree,0,no
17899,53,management,single,professional_course,0,no
17900,31,blue-collar,single,professional_course,0,no
17901,46,technician,divorced,professional_course,0,no
17902,50,services,single,high_school,0,yes
17903,35,technician,divorced,professional_course,0,no
17904,59,housemaid,divorced,university_degree,0,yes
17905,59,housemaid,divorced,university_degree,0,no
17906,56,retired,married,basic_6y,0,yes
17907,49,retired,married,high_school,0,yes
17908,30,admin,married,high_school,0,no
17909,27,services,divorced,high_school,0,yes
17910,25,admin,single,high_school,0,no
17911,55,blue-collar,single,basic_9y,0,yes
17912,57,admin,divorced,university_degree,0,yes
17913,55,blue-collar,single,basic_9y,0,no
17914,43,housemaid,divorced,basic_9y,0,yes
17915,32,admin,married,professional_course,0,yes
17916,39,services,married,high_school,0,yes
17917,47,admin,divorced,university_degree,0,no
17918,48,technician,married,professional_course,0,yes
17919,42,admin,divorced,high_school,0,yes
17920,57,admin,divorced,university_degree,0,yes
17921,54,entrepreneur,divorced,high_school,0,no
17922,31,admin,married,high_school,0,no
17923,45,admin,married,university_degree,0,no
17924,36,technician,married,high_school,0,yes
17925,59,housemaid,divorced,unknown,0,unknown
17926,26,unemployed,married,high_school,0,unknown
17927,38,services,single,high_school,0,yes
17928,60,retired,married,basic_6y,0,yes
17929,52,technician,married,basic_9y,0,no
17930,46,services,divorced,high_school,0,no
17931,39,blue-collar,married,unknown,0,yes
17932,37,admin,single,high_school,0,yes
17933,52,admin,divorced,high_school,0,yes
17934,28,technician,single,university_degree,0,no
17935,37,admin,single,high_school,0,yes
17936,40,entrepreneur,married,high_school,0,no
17937,33,technician,married,professional_course,0,yes
17938,48,services,married,basic_6y,0,yes
17939,35,services,married,high_school,0,yes
17940,55,entrepreneur,divorced,university_degree,0,no
17941,30,blue-collar,married,basic_9y,0,yes
17942,43,admin,married,high_school,0,no
17943,48,technician,married,professional_course,0,no
17944,44,blue-collar,single,basic_9y,0,yes
17945,55,housemaid,married,basic_4y,0,no
17946,43,retired,married,basic_9y,0,yes
17947,38,management,divorced,university_degree,0,yes
17948,54,retired,divorced,basic_4y,0,no
17949,37,admin,single,high_school,0,yes
17950,37,admin,single,high_school,0,no
17951,44,housemaid,married,university_degree,0,no
17952,26,unemployed,married,high_school,0,no
17953,51,blue-collar,divorced,basic_9y,0,yes
17954,41,housemaid,divorced,high_school,0,yes
17955,53,services,married,high_school,0,no
17956,30,admin,divorced,university_degree,0,yes
17957,46,admin,married,university_degree,0,no
17958,47,housemaid,married,basic_4y,0,no
17959,58,retired,divorced,professional_course,0,no
17960,25,admin,single,high_school,0,no
17961,53,housemaid,married,basic_4y,0,no
17962,47,housemaid,married,basic_4y,0,yes
17963,31,blue-collar,single,professional_course,0,no
17964,45,admin,married,university_degree,0,no
17965,55,management,married,basic_4y,0,no
17966,44,unknown,married,high_school,0,no
17967,55,housemaid,married,basic_4y,0,yes
17968,30,admin,single,university_degree,0,no
17969,46,admin,married,university_degree,0,no
17970,37,admin,single,high_school,0,yes
17971,44,technician,divorced,unknown,0,no
17972,30,blue-collar,single,high_school,0,yes
17973,30,technician,married,professional_course,0,no
17974,37,admin,single,high_school,0,no
17975,52,admin,married,university_degree,0,yes
17976,38,blue-collar,married,unknown,0,no
17977,34,services,married,high_school,0,yes
17978,34,blue-collar,single,high_school,0,yes
17979,32,admin,married,high_school,0,no
17980,47,retired,married,university_degree,0,no
17981,35,management,single,university_degree,0,yes
17982,38,admin,married,university_degree,0,yes
17983,52,admin,single,high_school,0,yes
17984,40,housemaid,married,basic_6y,0,yes
17985,37,admin,single,high_school,0,yes
17986,27,services,single,basic_9y,0,yes
17987,31,blue-collar,single,professional_course,0,yes
17988,30,entrepreneur,single,university_degree,0,no
17989,34,admin,single,university_degree,0,yes
17990,45,admin,married,university_degree,0,no
17991,56,technician,married,basic_4y,0,yes
17992,48,entrepreneur,married,basic_9y,0,yes
17993,26,services,single,university_degree,0,yes
17994,25,services,single,high_school,0,yes
17995,55,services,married,basic_9y,0,yes
17996,28,management,married,university_degree,0,yes
17997,40,admin,single,high_school,0,yes
17998,47,housemaid,married,basic_4y,0,no
17999,31,housemaid,single,high_school,0,yes
18000,60,blue-collar,divorced,basic_4y,0,no
18001,44,blue-collar,married,basic_6y,0,yes
18002,53,housemaid,married,basic_4y,0,no
18003,53,management,single,professional_course,0,no
18004,46,admin,married,university_degree,0,yes
18005,45,housemaid,divorced,basic_4y,0,yes
18006,26,services,single,high_school,0,yes
18007,42,admin,married,high_school,0,no
18008,29,blue-collar,married,high_school,0,yes
18009,40,unemployed,divorced,university_degree,0,yes
18010,45,technician,married,professional_course,0,no
18011,39,admin,single,university_degree,0,yes
18012,32,services,single,basic_9y,0,yes
18013,39,admin,single,university_degree,0,yes
18014,56,retired,married,basic_6y,0,yes
18015,39,admin,single,university_degree,0,yes
18016,37,admin,single,university_degree,0,yes
18017,47,services,divorced,basic_4y,0,no
18018,39,admin,married,high_school,0,yes
18019,50,services,single,high_school,0,yes
18020,49,admin,divorced,basic_9y,0,no
18021,49,admin,divorced,basic_9y,0,yes
18022,32,admin,married,university_degree,0,no
18023,25,services,single,high_school,0,yes
18024,41,student,married,unknown,0,yes
18025,56,retired,married,basic_6y,0,no
18026,59,retired,married,high_school,0,yes
18027,50,services,divorced,basic_6y,0,no
18028,37,admin,single,university_degree,0,no
18029,33,technician,married,university_degree,0,yes
18030,49,services,married,high_school,0,yes
18031,25,services,single,high_school,0,yes
18032,38,technician,married,university_degree,0,yes
18033,38,admin,single,university_degree,0,yes
18034,58,technician,married,basic_9y,0,yes
18035,58,technician,married,basic_9y,0,no
18036,44,services,married,high_school,0,yes
18037,46,admin,married,university_degree,0,yes
18038,46,services,divorced,high_school,0,yes
18039,40,housemaid,married,basic_6y,0,yes
18040,42,entrepreneur,single,unknown,0,no
18041,23,services,married,high_school,0,no
18042,25,services,single,high_school,0,no
18043,29,admin,single,high_school,0,no
18044,34,technician,single,professional_course,0,yes
18045,39,services,divorced,high_school,0,no
18046,45,admin,single,professional_course,0,yes
18047,36,services,married,high_school,0,no
18048,24,blue-collar,single,basic_4y,0,yes
18049,31,services,single,high_school,0,yes
18050,30,entrepreneur,single,university_degree,0,yes
18051,45,blue-collar,married,basic_9y,0,yes
18052,55,entrepreneur,single,unknown,0,no
18053,27,services,single,basic_9y,0,no
18054,55,unknown,married,unknown,0,yes
18055,41,blue-collar,married,basic_6y,0,yes
18056,36,admin,married,high_school,0,yes
18057,44,services,divorced,high_school,0,no
18058,52,management,married,university_degree,0,no
18059,28,self-employed,married,university_degree,0,yes
18060,43,admin,married,high_school,0,yes
18061,44,unknown,married,high_school,0,yes
18062,58,entrepreneur,married,university_degree,0,yes
18063,42,management,married,university_degree,0,yes
18064,32,admin,married,professional_course,0,yes
18065,28,self-employed,married,university_degree,0,yes
18066,35,blue-collar,married,basic_9y,0,yes
18067,40,admin,divorced,university_degree,0,yes
18068,50,admin,married,university_degree,0,yes
18069,58,entrepreneur,married,university_degree,0,no
18070,30,admin,single,high_school,0,yes
18071,55,entrepreneur,divorced,university_degree,0,yes
18072,22,services,married,basic_9y,0,no
18073,28,self-employed,single,university_degree,0,yes
18074,25,admin,single,high_school,0,no
18075,39,technician,married,university_degree,0,yes
18076,43,admin,married,high_school,0,yes
18077,33,admin,married,university_degree,0,no
18078,28,technician,single,professional_course,0,no
18079,34,admin,married,university_degree,0,no
18080,34,technician,married,professional_course,0,yes
18081,41,housemaid,divorced,basic_9y,0,no
18082,34,technician,married,professional_course,0,no
18083,37,admin,married,university_degree,0,yes
